student_id,gender,math_score,science_score,english_score,overall_score,final_grade
10159,male,78.4,97.2,76.4,72.1,c
10160,female,89.6,74.5,94.1,73.1,c
10161,other,67.5,78.6,84.3,83.6,c
10162,male,98.5,100.0,100.0,96.3,a
10163,male,42.7,28.2,58.2,45.5,e
10164,male,74.3,80.7,46.2,68.1,d
10165,male,58.8,64.1,72.7,66.0,d
10166,female,66.5,57.3,45.1,65.2,d
10167,male,23.8,21.9,35.8,28.5,f
10168,other,76.9,76.6,67.4,72.7,c
10169,female,100.0,100.0,100.0,100.0,a
10170,female,15.2,34.9,27.4,35.4,f
10171,male,29.3,40.3,39.2,33.4,f
10172,male,54.8,42.3,59.6,37.7,f
10173,female,74.0,51.9,89.0,64.2,d
10174,male,58.5,60.6,44.5,52.8,e
10175,female,58.4,71.0,66.3,67.0,d
10176,female,44.4,50.1,62.2,51.9,e
10177,female,76.1,86.4,76.6,74.8,c
10178,female,51.1,51.8,47.5,52.4,e
10179,other,63.5,81.6,85.0,75.1,c
10180,other,77.1,68.5,77.9,82.0,c
10181,male,79.5,68.8,59.4,55.4,d
10182,female,59.7,70.9,62.8,55.6,d
10183,other,67.0,70.2,85.0,82.5,c
10184,other,84.2,55.9,59.9,67.4,d
10185,male,19.7,27.6,25.9,25.7,f
10186,other,77.2,75.5,65.6,58.8,d
10187,other,96.1,97.6,84.1,86.7,b
10188,female,11.4,40.9,43.8,40.6,e
10189,other,46.7,68.4,73.9,67.6,d
10190,female,72.2,64.1,81.4,72.4,c
10191,other,61.8,64.0,56.5,57.3,d
10192,other,72.4,56.5,58.9,66.3,d
10193,other,60.0,64.1,53.9,49.9,e
10194,other,63.9,69.9,62.7,65.7,d
10195,other,18.4,18.9,22.2,33.2,f
10196,female,49.8,57.1,39.2,53.7,e
10197,female,21.5,40.7,44.7,40.8,e
10198,female,46.7,36.4,36.5,50.2,e
10199,other,57.4,40.9,59.3,45.3,e
10200,female,83.6,76.6,62.7,68.5,d
10201,male,23.2,32.6,11.6,28.1,f
10202,other,62.4,58.9,74.2,58.4,d
10203,other,15.6,28.0,28.0,29.6,f
10204,other,72.8,52.3,65.2,63.4,d
10205,male,65.3,70.8,63.6,73.1,c
10206,other,51.6,60.0,67.5,55.8,d
10207,other,80.2,70.0,71.5,73.6,c
10208,male,62.2,75.2,46.4,66.6,d
10209,male,49.2,34.2,41.7,44.5,e
10210,male,39.0,43.7,48.9,42.6,e
10211,other,56.8,54.9,44.7,52.6,e
10212,other,81.5,91.3,67.1,81.6,c
10213,female,69.6,64.3,55.6,58.3,d
10214,female,87.1,86.9,100.0,94.8,b
10215,female,68.1,70.3,74.7,60.6,d
10216,other,61.8,57.8,75.0,62.2,d
10217,male,92.7,82.2,98.9,88.5,b
10218,male,52.7,57.0,58.2,59.9,d
10219,male,90.7,75.7,69.7,75.2,c
10220,other,53.8,61.1,51.5,48.7,e
10221,female,63.6,81.1,84.4,76.3,c
10222,other,59.6,62.0,38.2,50.6,e
10223,other,100.0,100.0,92.5,94.6,b
10224,male,52.3,73.5,76.0,62.0,d
10225,other,66.8,74.7,83.6,76.4,c
10226,male,100.0,67.0,100.0,93.4,b
10227,other,17.2,40.1,0.0,23.7,f
10228,other,100.0,100.0,100.0,98.8,a
10229,other,71.6,80.6,70.3,69.2,d
10230,male,74.0,54.0,66.6,78.5,c
10231,other,48.7,62.6,52.2,48.2,e
10232,other,100.0,100.0,100.0,94.0,b
10233,male,72.9,88.5,65.7,68.5,d
10234,female,48.0,46.0,62.8,57.7,d
10235,other,73.5,57.0,72.9,77.2,c
10236,female,100.0,90.3,100.0,100.0,a
10237,female,100.0,87.8,67.4,86.8,b
10238,male,83.8,83.1,68.4,76.5,c
10239,female,97.1,67.7,65.5,73.0,c
10240,other,49.7,59.6,49.6,51.9,e
10241,female,85.3,74.4,67.7,78.0,c
10242,other,70.8,66.1,74.9,67.6,d
10243,other,43.7,24.0,37.1,24.7,f
10244,other,32.3,18.4,36.6,31.8,f
10245,female,58.1,42.9,50.1,46.6,e
10246,other,79.7,79.6,82.0,80.5,c
10247,male,76.4,77.6,95.3,83.2,c
10248,female,88.3,64.5,58.7,70.7,c
10249,male,27.7,31.1,7.1,29.0,f
10250,other,56.0,37.3,41.3,54.1,e
10251,other,35.0,54.7,37.9,44.0,e
10252,female,99.7,100.0,91.6,90.1,b
10253,female,71.9,81.6,92.3,84.5,c
10254,female,74.7,91.5,84.9,86.9,b
10255,other,74.3,69.5,54.3,62.4,d
10256,male,83.5,93.8,81.6,82.8,c
10257,other,63.9,67.4,76.9,67.5,d
10258,male,88.7,100.0,98.0,100.0,a
10259,male,90.2,91.4,79.2,84.7,c
10260,other,71.4,56.6,72.6,62.5,d
10261,other,84.7,71.1,99.8,80.2,c
10262,female,48.5,55.3,68.4,66.0,d
10263,female,91.9,65.5,72.1,80.3,c
10264,other,92.9,86.0,81.2,89.4,b
10265,other,73.2,79.5,94.1,77.8,c
10266,other,40.4,31.5,46.5,39.1,f
10267,other,72.9,77.4,87.9,83.6,c
10268,female,48.5,31.3,47.3,42.3,e
10269,male,73.6,84.3,71.7,75.7,c
10270,male,100.0,96.2,100.0,94.0,b
10271,female,36.1,36.6,42.4,31.6,f
10272,female,78.7,72.2,77.5,75.7,c
10273,other,85.3,76.1,75.3,79.4,c
10274,male,74.6,66.2,64.1,66.0,d
10275,other,27.0,25.2,38.5,39.0,f
10276,other,100.0,90.4,100.0,90.3,b
10277,other,82.3,97.0,100.0,100.0,a
10278,female,71.9,59.3,75.9,73.2,c
10279,male,61.9,42.5,51.6,47.8,e
10280,female,87.6,81.0,85.9,85.3,b
10281,female,31.0,25.6,7.9,33.5,f
10282,female,71.3,89.5,69.4,76.0,c
10283,female,19.1,40.6,28.3,30.1,f
10284,female,65.5,45.6,48.7,47.7,e
10285,female,45.1,63.5,40.9,59.9,d
10286,male,62.0,70.5,85.4,73.8,c
10287,female,50.3,66.7,56.9,67.2,d
10288,male,85.6,76.9,75.3,69.6,d
10289,female,19.7,12.1,19.0,22.2,f
10290,female,61.5,50.1,59.0,54.8,e
10291,other,60.5,54.9,38.8,54.2,e
10292,other,64.6,48.6,53.2,59.0,d
10293,female,33.6,35.3,45.0,32.1,f
10294,male,74.8,84.3,67.2,72.8,c
10295,other,78.8,73.2,51.7,65.9,d
10296,male,82.7,89.9,84.2,82.3,c
10297,male,55.4,54.0,61.2,61.8,d
10298,male,51.3,38.3,32.9,38.6,f
10299,other,50.1,55.3,52.8,45.0,e
10300,female,21.9,33.0,37.6,43.7,e
10301,male,40.3,32.1,36.7,44.9,e
10302,male,88.5,90.7,97.0,90.5,b
10303,female,90.8,74.4,69.8,76.1,c
10304,other,39.6,51.0,30.7,38.9,f
10305,female,78.1,96.1,100.0,85.3,b
10306,male,34.3,45.5,54.0,45.0,e
10307,female,92.2,89.6,100.0,91.9,b
10308,female,43.7,30.8,33.6,33.8,f
10309,male,70.3,42.2,46.1,52.6,e
10310,male,81.5,89.2,82.9,95.0,a
10311,male,45.1,30.4,41.2,43.1,e
10312,female,40.1,42.0,24.6,44.2,e
10313,male,78.2,73.7,57.9,79.2,c
10314,male,69.6,81.9,72.3,77.0,c
10315,male,79.4,100.0,90.9,93.9,b
10316,other,76.6,77.4,69.8,72.8,c
10317,female,36.6,44.7,46.2,40.4,e
10318,other,87.5,88.0,72.8,79.5,c
10319,female,90.2,89.4,94.5,89.0,b
10320,male,61.7,67.3,45.6,45.3,e
10321,male,57.9,51.7,42.0,45.0,e
10322,other,95.6,70.3,63.3,75.2,c
10323,female,72.4,76.1,100.0,81.2,c
10324,male,75.3,54.3,78.7,62.3,d
10325,female,83.9,82.7,79.4,82.5,c
10326,female,50.4,30.8,55.9,44.5,e
10327,male,61.5,59.1,66.9,61.2,d
10328,other,87.9,59.7,95.8,86.0,b
10329,male,43.8,60.0,41.0,47.3,e
10330,male,80.3,66.3,81.0,67.3,d
10331,other,74.9,100.0,68.0,82.7,c
10332,female,62.1,61.4,41.3,61.6,d
10333,male,88.2,79.6,78.3,81.0,c
10334,male,84.3,76.7,81.3,87.5,b
10335,female,83.1,71.0,79.0,72.9,c
10336,other,68.7,91.0,55.0,71.9,c
10337,male,98.4,100.0,100.0,100.0,a
10338,female,95.8,94.1,76.6,83.1,c
10339,female,79.8,84.6,99.4,84.3,c
10340,other,43.5,48.0,17.2,32.8,f
10341,other,92.8,93.9,100.0,85.7,b
10342,male,79.7,51.7,70.9,59.2,d
10343,female,33.4,44.5,37.6,38.6,f
10344,other,58.4,72.1,66.2,61.1,d
10345,female,51.3,27.3,56.3,48.1,e
10346,male,28.1,23.9,30.1,30.7,f
10347,male,72.9,51.6,77.2,68.1,d
10348,female,30.2,37.4,23.5,28.2,f
10349,other,70.3,88.2,91.2,81.9,c
10350,male,92.6,98.5,95.7,100.0,a
10351,male,86.8,68.3,66.5,69.2,d
10352,male,46.2,52.5,58.3,50.1,e
10353,female,56.6,55.3,39.5,52.1,e
10354,male,17.3,47.3,37.0,23.3,f
10355,male,55.0,60.0,59.8,62.2,d
10356,female,70.6,60.7,64.5,59.5,d
10357,other,58.3,61.6,55.7,55.3,d
10358,male,30.6,49.0,45.2,39.5,f
10359,female,83.6,82.6,76.6,81.2,c
10360,female,50.8,49.9,50.6,46.5,e
10361,other,64.6,47.0,43.1,47.2,e
10362,other,46.8,64.2,93.8,66.8,d
10363,other,87.2,100.0,68.5,75.9,c
10364,male,70.0,74.9,82.3,73.5,c
10365,other,68.7,64.9,39.1,48.8,e
10366,male,66.9,47.6,39.2,50.2,e
10367,other,60.8,32.2,48.5,42.3,e
10368,male,64.7,54.7,36.1,68.5,d
10369,male,62.0,71.3,61.9,74.4,c
10370,male,94.6,74.2,84.1,94.2,b
10371,male,67.5,89.4,81.3,76.0,c
10372,female,32.4,31.0,29.4,32.7,f
10373,female,65.4,80.0,61.6,78.3,c
10374,other,83.5,77.8,84.7,87.2,b
10375,male,100.0,72.6,84.8,86.7,b
10376,male,59.1,45.8,60.2,56.4,d
10377,male,73.9,96.0,66.2,84.2,c
10378,male,78.9,82.2,72.0,72.8,c
10379,other,36.8,42.0,44.0,43.0,e
10380,female,47.0,22.8,38.0,35.0,f
10381,male,80.5,71.5,76.0,70.6,c
10382,male,71.0,76.3,67.9,64.2,d
10383,other,61.2,62.7,53.1,43.6,e
10384,female,86.1,100.0,99.6,87.8,b
10385,male,57.7,41.4,24.5,37.8,f
10386,other,65.8,53.1,63.2,60.6,d
10387,male,64.0,58.6,62.2,55.9,d
10388,male,45.1,59.3,61.9,66.5,d
10389,other,36.0,49.6,32.9,37.2,f
10390,female,82.4,99.0,100.0,84.8,c
10391,male,43.5,52.9,52.2,54.7,e
10392,other,30.3,47.0,50.2,39.6,f
10393,male,48.0,47.8,47.4,35.7,f
10394,other,64.1,45.7,70.8,57.4,d
10395,female,79.9,83.9,86.7,72.8,c
10396,other,65.9,46.8,46.7,44.7,e
10397,other,57.0,46.9,52.6,51.7,e
10398,other,76.3,48.8,61.6,62.2,d
10399,other,81.9,82.6,81.2,78.7,c
10400,female,79.5,92.4,85.5,85.5,b
10401,male,33.4,55.1,31.5,33.1,f
10402,female,68.3,53.0,47.3,61.3,d
10403,female,17.7,45.3,40.5,33.3,f
10404,other,70.8,81.7,61.6,68.1,d
10405,male,71.9,63.1,68.8,66.8,d
10406,other,80.2,97.4,82.3,87.2,b
10407,female,58.9,58.5,61.1,72.1,c
10408,other,92.6,100.0,78.8,87.1,b
10409,female,79.7,76.8,88.9,78.4,c
10410,female,62.9,43.3,36.3,50.9,e
10411,male,61.8,59.4,58.7,60.0,d
10412,other,23.5,46.4,51.0,45.1,e
10413,male,76.3,67.4,71.6,76.0,c
10414,male,88.4,93.6,74.6,80.6,c
10415,female,44.8,61.7,54.1,57.9,d
10416,male,41.6,59.0,50.7,57.6,d
10417,other,51.0,33.5,30.8,44.1,e
10418,female,82.7,79.4,70.3,71.5,c
10419,male,77.5,89.6,60.8,79.9,c
10420,male,62.7,64.3,57.3,58.9,d
10421,male,42.2,51.1,60.2,51.6,e
10422,female,81.1,82.6,86.4,86.6,b
10423,female,53.5,51.5,53.1,48.8,e
10424,male,58.9,59.0,57.1,56.9,d
10425,other,58.0,63.1,50.5,54.1,e
10426,female,84.1,83.8,77.2,79.3,c
10427,female,100.0,81.8,100.0,99.0,a
10428,female,46.6,79.9,82.2,75.4,c
10429,female,68.1,57.4,66.8,61.7,d
10430,male,79.7,74.2,98.2,85.2,b
10431,other,55.3,49.9,73.2,63.5,d
10432,male,72.2,60.7,62.1,68.0,d
10433,male,44.2,23.7,34.8,41.7,e
10434,female,68.3,57.5,66.4,60.3,d
10435,other,55.7,66.5,57.7,54.5,e
10436,other,72.7,81.2,91.3,81.1,c
10437,male,52.0,51.1,64.9,64.4,d
10438,female,94.2,89.6,100.0,100.0,a
10439,female,41.9,58.2,47.4,34.8,f
10440,male,38.6,30.9,16.4,28.7,f
10441,other,82.5,100.0,96.4,100.0,a
10442,male,57.3,60.4,70.5,59.8,d
10443,male,60.2,45.4,63.0,63.4,d
10444,male,49.4,29.2,49.1,46.4,e
10445,other,63.1,58.9,64.9,70.0,d
10446,male,21.4,29.6,41.0,36.5,f
10447,other,70.9,65.0,74.7,74.7,c
10448,other,51.2,37.7,34.9,39.0,f
10449,male,15.6,47.0,43.1,36.9,f
10450,male,79.4,100.0,84.9,91.2,b
10451,other,48.0,44.1,54.5,49.2,e
10452,male,37.1,41.0,47.3,43.2,e
10453,female,67.5,82.8,82.1,79.1,c
10454,other,47.6,57.0,63.5,54.7,e
10455,male,54.8,52.4,74.4,51.7,e
10456,female,47.4,51.4,33.5,45.0,e
10457,female,83.6,82.9,67.4,75.0,c
10458,female,55.9,58.8,46.8,49.6,e
10459,other,79.8,94.2,88.2,93.6,b
10460,female,72.3,75.4,53.8,66.9,d
10461,male,57.0,21.9,40.9,50.2,e
10462,other,70.5,77.0,91.0,75.5,c
10463,female,87.9,82.3,66.2,75.6,c
10464,male,61.0,56.6,74.8,67.4,d
10465,female,60.3,61.2,44.6,49.7,e
10466,male,90.7,63.3,86.3,84.8,c
10467,female,44.3,27.8,41.9,46.0,e
10468,other,63.1,73.6,67.4,73.1,c
10469,male,32.9,13.2,36.0,38.7,f
10470,other,80.5,87.6,100.0,87.2,b
10471,other,75.7,70.7,56.5,57.6,d
10472,other,84.8,73.9,73.3,74.0,c
10473,female,78.4,61.1,71.3,68.4,d
10474,male,51.0,57.8,63.4,47.8,e
10475,male,40.1,22.9,42.5,45.1,e
10476,other,50.3,47.3,37.4,42.9,e
10477,female,59.2,68.1,62.6,68.4,d
10478,female,83.7,53.1,71.6,68.5,d
10479,other,43.3,54.3,48.6,58.5,d
10480,other,59.0,69.9,58.0,69.6,d
10481,other,65.2,61.6,54.2,58.9,d
10482,other,68.0,89.1,72.9,71.0,c
10483,other,62.2,47.6,40.3,50.0,e
10484,male,100.0,88.4,100.0,91.6,b
10485,male,41.7,60.1,73.1,66.2,d
10486,male,42.5,43.9,53.1,50.9,e
10487,female,73.4,100.0,91.3,82.0,c
10488,female,74.7,76.4,66.5,65.9,d
10489,other,48.7,48.0,79.7,62.7,d
10490,other,13.3,39.9,27.0,37.5,f
10491,other,33.4,38.9,26.3,43.7,e
10492,male,60.1,56.4,41.6,54.7,e
10493,other,85.6,41.0,68.7,66.2,d
10494,other,50.5,50.6,74.9,67.2,d
10495,other,30.3,37.4,48.6,39.1,f
10496,female,35.6,41.4,52.6,34.3,f
10497,other,83.0,71.1,67.2,72.3,c
10498,female,94.2,61.3,75.9,73.6,c
10499,male,87.1,88.5,61.3,83.8,c
10500,female,92.5,82.3,74.6,85.0,c
10501,male,55.9,52.3,64.4,55.2,d
10502,other,99.3,76.0,81.6,84.8,c
10503,male,55.2,75.7,61.0,60.8,d
10504,male,79.2,76.5,73.0,79.2,c
10505,female,49.9,82.7,65.8,71.9,c
10506,female,99.1,88.8,87.8,91.7,b
10507,female,69.6,36.3,67.8,53.7,e
10508,male,55.7,52.7,64.2,49.1,e
10509,female,28.9,42.1,30.4,36.5,f
10510,other,73.6,73.0,98.0,87.7,b
10511,male,77.9,71.4,74.2,61.0,d
10512,other,45.8,51.4,52.4,55.7,d
10513,male,45.6,61.4,33.6,49.0,e
10514,male,24.6,41.7,52.1,39.2,f
10515,other,74.6,63.0,57.9,70.0,d
10516,male,80.7,57.7,47.1,62.7,d
10517,female,73.2,89.0,76.7,72.0,c
10518,female,83.8,78.2,64.8,70.4,c
10519,female,60.6,72.6,82.8,69.7,d
10520,female,69.1,79.0,57.9,70.0,c
10521,female,84.4,91.8,78.1,82.5,c
10522,other,55.6,75.0,62.3,63.6,d
10523,female,61.2,87.1,82.7,70.8,c
10524,female,49.3,69.6,48.0,55.7,d
10525,other,90.5,100.0,90.3,93.0,b
10526,female,56.1,57.2,29.9,61.4,d
10527,other,92.1,73.5,79.1,79.2,c
10528,other,58.6,100.0,57.4,80.1,c
10529,other,89.8,92.4,100.0,88.8,b
10530,female,17.3,30.1,34.3,33.0,f
10531,female,74.5,59.2,80.8,64.3,d
10532,male,41.2,53.8,43.1,49.0,e
10533,male,94.4,88.2,96.1,95.0,b
10534,male,97.0,75.1,71.0,83.8,c
10535,female,70.8,89.3,86.1,87.4,b
10536,male,70.1,59.1,59.1,56.6,d
10537,male,69.3,67.9,62.0,64.4,d
10538,female,63.5,59.1,75.5,68.0,d
10539,female,39.3,56.0,52.9,63.0,d
10540,male,90.9,81.4,92.6,72.2,c
10541,female,61.5,65.4,68.6,65.0,d
10542,female,64.7,76.3,44.5,58.4,d
10543,male,67.6,67.6,65.7,66.0,d
10544,male,54.2,31.4,27.6,33.5,f
10545,male,67.5,62.4,83.5,78.4,c
10546,other,59.5,39.9,32.1,49.0,e
10547,male,100.0,76.6,84.9,85.7,b
10548,male,20.0,34.4,50.3,31.9,f
10549,male,75.0,61.7,80.3,77.0,c
10550,female,82.9,80.3,60.8,79.4,c
10551,other,81.9,76.4,76.3,74.5,c
10552,male,82.6,63.4,74.6,76.9,c
10553,other,83.4,70.5,80.6,72.8,c
10554,male,78.0,69.2,82.2,77.8,c
10555,female,39.9,37.8,39.8,35.9,f
10556,male,35.4,43.8,42.9,47.6,e
10557,male,65.0,87.4,56.4,75.2,c
10558,female,89.5,69.8,92.7,90.5,b
10559,female,54.4,70.5,47.0,57.9,d
10560,other,77.0,55.1,78.7,70.3,c
10561,female,55.6,82.2,64.2,74.2,c
10562,male,61.5,43.1,84.3,56.8,d
10563,female,35.3,32.0,16.6,27.7,f
10564,other,35.5,67.0,60.4,57.7,d
10565,female,66.4,45.3,29.4,49.7,e
10566,female,74.1,59.4,73.5,54.4,e
10567,female,100.0,88.0,86.1,95.5,a
10568,female,97.0,100.0,100.0,99.2,a
10569,other,45.4,39.1,53.3,48.2,e
10570,female,42.8,40.2,56.7,48.6,e
10571,female,61.0,61.5,66.3,61.0,d
10572,female,85.5,97.9,88.4,90.0,b
10573,female,83.3,72.5,88.6,79.9,c
10574,other,84.3,82.0,84.6,84.0,c
10575,other,59.3,49.8,36.5,53.3,e
10576,other,88.9,100.0,83.6,92.7,b
10577,female,46.3,65.5,67.2,56.5,d
10578,other,63.4,42.1,59.6,51.6,e
10579,male,63.6,44.4,57.3,73.6,c
10580,male,76.3,61.0,73.4,78.1,c
10581,male,67.7,83.1,58.5,69.3,d
10582,female,66.1,81.5,64.0,65.1,d
10583,other,95.3,92.5,93.5,96.5,a
10584,male,45.1,45.9,49.5,48.7,e
10585,male,55.7,54.1,63.5,53.7,e
10586,female,79.1,88.5,88.8,88.5,b
10587,other,46.0,60.5,42.7,48.1,e
10588,male,38.4,49.5,44.6,37.6,f
10589,other,43.4,48.8,63.6,61.2,d
10590,male,91.9,70.6,71.4,79.0,c
10591,male,100.0,100.0,90.9,99.5,a
10592,female,92.7,100.0,85.0,86.5,b
10593,other,71.7,80.0,68.1,75.6,c
10594,other,82.6,88.2,75.1,86.0,b
10595,male,32.0,38.5,50.6,42.4,e
10596,male,81.5,55.6,81.1,65.9,d
10597,female,51.7,56.5,83.0,65.1,d
10598,female,100.0,92.1,99.0,100.0,a
10599,male,31.1,47.1,40.1,35.8,f
10600,female,95.3,94.2,75.9,81.9,c
10601,male,82.4,85.6,74.5,75.8,c
10602,other,52.2,37.8,34.3,43.4,e
10603,male,57.1,54.7,65.7,55.4,d
10604,female,52.7,65.3,33.7,36.1,f
10605,female,63.2,86.5,88.7,79.5,c
10606,male,51.7,65.6,77.1,69.0,d
10607,female,57.2,62.2,75.5,72.6,c
10608,male,64.4,76.6,72.4,69.1,d
10609,female,74.2,84.6,72.1,81.4,c
10610,female,66.3,63.9,61.9,71.6,c
10611,male,100.0,93.6,67.9,87.4,b
10612,male,76.4,72.2,74.4,82.5,c
10613,male,83.6,91.7,65.8,74.4,c
10614,other,68.9,64.8,76.0,68.1,d
10615,male,100.0,100.0,100.0,100.0,a
10616,other,80.8,90.7,76.1,77.1,c
10617,female,95.0,84.6,95.7,91.4,b
10618,other,17.7,25.1,10.3,20.5,f
10619,other,78.2,100.0,84.5,87.4,b
10620,male,30.8,62.4,31.0,46.6,e
10621,female,75.7,48.7,66.9,69.5,d
10622,other,99.4,85.7,78.7,80.6,c
10623,male,53.3,73.3,46.1,58.7,d
10624,female,50.9,61.8,57.6,51.0,e
10625,female,52.9,68.8,56.1,63.2,d
10626,male,33.7,50.3,14.8,35.0,f
10627,other,52.4,57.3,46.5,55.8,d
10628,male,30.5,66.2,43.2,37.2,f
10629,other,45.6,47.5,39.1,55.7,d
10630,male,89.3,82.9,80.1,79.1,c
10631,female,100.0,94.8,91.2,100.0,a
10632,female,68.1,67.6,46.2,54.0,e
10633,other,65.9,58.8,48.8,57.5,d
10634,other,87.5,78.9,90.8,96.5,a
10635,other,68.1,56.3,68.0,74.3,c
10636,other,77.4,57.6,82.2,74.0,c
10637,other,60.6,50.1,75.2,68.5,d
10638,male,57.5,50.5,50.8,42.6,e
10639,other,59.4,54.6,59.5,59.6,d
10640,female,66.8,77.8,74.1,75.8,c
10641,female,98.1,97.9,92.9,91.6,b
10642,male,60.7,37.2,57.3,52.8,e
10643,other,65.3,56.2,60.7,60.8,d
10644,male,91.7,100.0,82.2,83.2,c
10645,female,78.4,87.3,84.9,74.6,c
10646,male,92.4,82.5,76.0,76.3,c
10647,female,35.5,29.9,26.6,24.9,f
10648,female,70.3,76.5,86.9,76.8,c
10649,female,66.1,63.0,92.0,73.0,c
10650,female,61.4,80.2,55.1,62.6,d
10651,other,49.2,31.7,46.6,49.3,e
10652,other,51.5,43.3,66.9,58.4,d
10653,female,59.1,70.1,73.0,69.0,d
10654,other,36.2,39.6,35.7,38.5,f
10655,other,55.4,77.8,85.0,62.0,d
10656,male,40.6,19.5,48.5,40.0,e
10657,female,50.7,78.3,67.9,73.7,c
10658,other,100.0,99.8,89.4,97.5,a
10659,female,85.1,87.9,90.9,88.5,b
10660,male,46.4,29.2,47.0,43.2,e
10661,female,46.0,65.5,67.8,69.9,d
10662,female,40.1,36.6,39.8,39.3,f
10663,other,52.0,77.7,57.2,53.5,e
10664,female,49.3,56.2,48.7,49.8,e
10665,male,83.9,70.1,82.1,82.0,c
10666,male,20.8,42.9,16.3,26.5,f
10667,male,100.0,100.0,100.0,98.0,a
10668,male,47.3,73.0,64.9,74.1,c
10669,other,53.2,49.8,64.5,50.5,e
10670,male,75.8,68.8,86.2,74.0,c
10671,female,59.5,45.8,40.4,44.1,e
10672,male,75.7,78.3,87.3,72.9,c
10673,female,54.6,78.6,81.0,77.7,c
10674,other,32.1,34.8,30.6,36.8,f
10675,female,24.6,31.8,34.3,29.2,f
10676,male,73.7,81.5,69.2,74.7,c
10677,other,37.5,44.8,37.2,41.0,e
10678,female,100.0,100.0,96.1,99.8,a
10679,male,48.7,49.6,62.8,58.2,d
10680,other,75.0,65.5,61.6,59.0,d
10681,other,55.9,45.1,67.8,57.1,d
10682,female,82.2,69.3,75.6,60.5,d
10683,male,71.3,68.9,89.5,84.8,c
10684,female,53.8,69.5,69.1,58.0,d
10685,female,70.3,74.0,64.5,62.9,d
10686,other,41.5,59.9,50.4,56.3,d
10687,other,62.3,43.4,50.6,50.2,e
10688,male,48.2,45.9,50.0,46.7,e
10689,female,59.6,67.7,73.4,58.3,d
10690,male,94.8,88.5,73.6,81.7,c
10691,female,47.9,46.3,51.4,52.5,e
10692,female,94.3,96.0,100.0,100.0,a
10693,female,41.7,71.2,53.2,45.8,e
10694,female,83.8,74.1,84.7,86.9,b
10695,female,15.4,5.5,23.3,28.0,f
10696,other,78.8,54.4,66.3,74.9,c
10697,female,35.3,38.6,33.2,38.9,f
10698,male,72.7,67.5,96.3,74.6,c
10699,other,83.6,83.6,83.9,85.3,b
10700,female,92.6,93.8,100.0,84.6,c
10701,other,73.1,89.0,73.0,70.0,c
10702,other,82.5,79.6,73.3,77.8,c
10703,male,67.0,70.1,83.4,68.7,d
10704,other,39.0,51.9,44.3,34.1,f
10705,other,81.5,68.0,61.5,61.9,d
10706,male,98.3,91.7,75.7,86.5,b
10707,male,16.3,39.4,29.1,25.7,f
10708,male,93.8,80.7,94.7,82.4,c
10709,other,71.9,52.6,78.0,67.3,d
10710,other,75.6,75.6,77.5,75.3,c
10711,male,63.8,47.0,65.6,55.7,d
10712,female,46.5,35.9,34.3,39.8,f
10713,male,35.2,26.4,41.2,33.1,f
10714,male,64.4,68.0,71.7,67.9,d
10715,male,69.0,78.5,77.7,76.4,c
10716,male,60.3,37.7,74.1,51.9,e
10717,other,75.0,85.6,75.1,71.5,c
10718,other,72.9,84.3,60.4,75.5,c
10719,male,34.5,23.9,43.2,34.7,f
10720,female,86.2,92.8,100.0,89.9,b
10721,male,56.5,90.7,56.7,66.6,d
10722,female,76.4,65.8,67.0,64.1,d
10723,other,67.5,66.4,65.8,66.2,d
10724,other,40.5,45.3,65.5,59.4,d
10725,other,65.5,50.2,53.9,57.9,d
10726,male,73.8,72.1,74.3,70.7,c
10727,male,75.9,76.5,58.0,70.3,c
10728,male,74.8,58.6,75.6,64.1,d
10729,male,53.8,56.5,52.6,55.3,d
10730,female,98.7,100.0,100.0,97.2,a
10731,female,33.9,48.6,59.3,47.1,e
10732,other,31.1,47.8,32.2,36.3,f
10733,male,49.5,38.8,50.9,40.1,e
10734,male,96.4,100.0,100.0,96.8,a
10735,other,69.4,78.5,63.1,73.2,c
10736,other,82.4,71.6,71.7,79.7,c
10737,female,48.5,47.2,52.7,57.5,d
10738,male,92.8,100.0,77.5,98.3,a
10739,female,77.1,75.4,72.9,69.2,d
10740,male,61.8,69.1,90.7,78.9,c
10741,female,34.0,38.7,43.0,39.1,f
10742,other,64.2,69.2,71.2,63.1,d
10743,male,88.5,64.7,87.7,84.5,c
10744,male,44.2,55.0,56.7,52.7,e
10745,other,47.1,49.1,21.7,42.1,e
10746,male,55.6,55.8,63.5,55.2,d
10747,other,62.7,57.8,52.5,50.2,e
10748,other,67.2,50.6,60.6,60.7,d
10749,female,58.3,79.5,54.5,60.7,d
10750,female,91.8,51.2,71.8,80.8,c
10751,female,52.7,36.6,52.4,52.2,e
10752,female,95.4,99.1,94.4,91.1,b
10753,other,61.4,68.8,58.1,67.0,d
10754,other,61.8,53.7,83.1,71.0,c
10755,male,36.8,63.6,44.7,51.8,e
10756,male,49.4,43.6,55.5,54.9,e
10757,female,25.7,31.9,33.7,25.7,f
10758,female,73.9,53.0,70.6,79.9,c
10759,other,60.0,41.9,37.0,57.5,d
10760,male,73.1,84.2,71.7,74.9,c
10761,female,86.1,100.0,87.7,86.0,b
10762,male,84.3,74.1,82.3,72.3,c
10763,female,56.8,43.5,40.2,42.2,e
10764,other,54.8,54.6,73.3,69.5,d
10765,male,55.3,59.5,81.5,66.5,d
